,877,1428,43,2638,1467,70,3618,3379,3952,3607,3115,2566,746,747,1293,4324,813,3255,511,2023,1739,1874,1380,947,666,1313,2920,667,2600,2595,1861,265,2601,528,2602,529,4189,2862,2535,1793,2697,2698,1945,2538,1596,2537,3344,3977,3870,3868,2531,1393,3639,3367,2533,2534,2532,1458,1108,1095,227,2136,2536,2904,2907,2908,661,2905,2906,2544,2546,2543,2542,962,2032,1582,1814,1180,4075,2861,1373,3276,2597,2909,3377,3084,2598,3155,2910,3085,771,3154,772,3157,1141,3990,3156,4339,730,3644,3823,3907,3788,4346,3949,3464,3535,4159,4343,3189,1266,665,3312,1234,1182,1066,3822,2735,1297,651,2868,650,4287,3321,3852,1014,1339,557,2736,558,2734,556,2596,527,1101,1177,1001,3477,524,523,3991,2581,2580,2225,413,2582,2629,4315,3938,412,2220,4019,2211,411,536,2693,535,2692,1489,86,2695,4012,653,2874,2872,2873,2491,1970,2706,2709,2707,51,1132,1265,1188,3966,3196,3292,3705,1143,3760,2708,1592,2490,2933,2932,670,671,2931,2934,685,538,2694,537,3761,4382,1587,307,1954,3243,806,1675,4024,1150,1376,17,3534,3460,3627,3576,2545,497,2541,2210,410,1950,304,1043,1044,1194,498,1104,2540,3199,1179,900,785,4300,1306,795,923,1242,1030,986,299,976,1109,1122,1191,2564,4207,3695,4103,3245,823,2633,975,3601,3400,879,2639,1013,870,3372,3207,796,968,3588,1653,160,263,4091,4040,1162,3465,2700,3436,1501,90,4022,1882,274,2135,395,361,2069,3275,3337,1611,140,1461,65,1,1351,35,2677,1855,1418,2679,1427,2678,1902,2634,344,2034,1857,1926,292,387,2123,2080,366,20,1384,1908,12,1367,3395,3308,839,4351,1303,214,1760,68,286,3814,1062,1332,4409,1308,4359,3672,1000,1397,1412,2703,541,540,2702,259,1849,127,1577,1947,1465,158,1649,11,1366,1487,84,742,3109,1588,4014,3625,2849,4112,3479,4383,3594,643,2851,3113,302,2850,2704,209,1753,3287,2705,3173,4188,1766,3422,1502,3274,1422,40,162,1654,4055,1520,100,2030,3506,3950,1830,3525,4274,3844,4308,1688,1447,3165,3261,4317,1730,2562,2632,3998,2979,2578,2113,2986,1696,2987,3227,688,2985,3187,2530,4280,3819,4056,3315,2930,4353,1500,2630,2095,2984,3933,4066,4373,2130,2577,1705,4318,3088,738,2935,2001,2579,1967,2936,1459,3087,3089,4100,3405,2631,1914,2096,2060,1823,245,2438,1891,3091,3090,3086,3092,2937,1669,3317,3093,2996,2576,3563,956,3550,2999,697,3929,740,2575,3163,739,698,3000,2997,3665,2998,4283,4368,2058,355,3455,2574,285,1907,2084,3662,3801,1650,159,4329,1667,3211,4156,1656,1890,2837,3446,3712,3491,4242,3448,3734,3686,4411,1780,221,2655,4369,3110,4194,2319,2242,555,2243,2241,2240,3301,1463,3808,1722,194,1225,4166,3696,1274,4273,1007,2607,519,1210,4142,2606,518,2573,517,515,3804,4391,1006,3694,4251,3212,2223,3242,3111,4429,248,1829,2150,401,2859,648,1982,1935,1937,2572,3459,908,3855,1082,786,3185,4266,3943,1161,4039,516,1871,1651,514,2570,961,3575,1938,3325,847,967,3584,4402,3188,3733,2205,2213,1804,2982,2983,3556,953,513,1152,4027,2508,2623,2624,453,452,3540,745,744,743,3112,1962,1693,1591,131,493,2626,723,3047,451,2625,454,2348,2511,455,2627,2509,2622,450,2628,2510,494,249,1832,363,2073,3293,3805,1093,3876,4015,4319,1008,3697,2981,687,2506,2505,492,2503,490,2507,220,1775,1554,117,448,2857,647,2858,447,2856,4144,3986,3931,3286,3247,807,385,491,2504,2119,1028,1262,1326,1075,2571,646,645,2854,1130,4218,909,4247,1047,4065,1215,1060,3813,4229,1253,488,2500,348,2042,224,449,2347,801,3524,1061,3587,2855,3161,4217,3703,1790,1154,4031,3469,911,3554,951,4400,1327,4127,3118,751,752,3117,1176,885,169,1680,2685,2686,2684,1416,1743,204,1996,329,76,1479,1067,3824,3341,856,783,3178,1260,4241,4061,2208,2201,2221,1022,2346,446,2335,440,3183,940,3523,3960,1750,3513,2071,4253,4132,3688,4338,1756,1888,3970,4150,3404,3520,938,3340,854,4123,1204,4393,3223,3415,3992,3541,3664,1678,4072,3303,3269,3802,279,1894,1673,167,2104,378,4135,4334,4303,3935,4111,4355,3633,4399,4271,4108,750,408,414,2550,948,1045,3796,1636,1585,3617,3691,3723,2603,522,2605,2604,521,520,3226,4160,4267,4408,3532,4179,3565,4250,3726,3912,3206,3433,2179,2170,2180,2178,3994,4183,4003,1856,1724,196,1484,1993,3816,1602,134,1802,3431,894,1120,3930,2733,3210,2637,1374,797,4331,1079,3846,850,3330,2732,798,3215,2159,3174,3620,161,269,1657,963,3577,3657,3368,3192,1218,4152,2565,2699,539,722,3046,4097,3775,2456,1550,3955,2086,370,1920,116,3682,4213,2457,474,2484,2485,1838,2486,4348,2164,2076,2134,1426,1513,846,3946,3324,3910,4326,1834,1768,3352,2487,4328,3732,3920,2079,2488,1822,2489,2093,1783,3284,1528,105,1751,995,3661,1171,3718,4124,3280,3228,4295,4190,1235,3262,817,1431,2109,3472,4195,4093,1671,166,212,1758,1836,251,4057,1058,3806,4025,1151,1196,4106,284,1904,3980,3096,827,741,3095,3094,2943,2944,802,3225,4301,3097,1691,175,2942,337,2021,1942,1922,1460,64,277,2437,1471,2436,2116,1494,308,1957,2013,2161,3180,3709,4309,1213,4146,3363,3967,692,689,691,1943,300,1565,2434,376,2099,1771,2435,52,1443,1974,317,1811,240,2009,0,1345,2155,1604,1641,153,2433,1997,2928,669,108,1534,2439,2929,907,2938,690,2941,2939,2940,2608,1363,2609,2105,1505,1620,2927,1445,56,351,2048,346,2039,1972,315,3684,1469,3365,1796,211,1757,1980,320,1507,92,4322,1686,172,1493,2853,644,3216,2852,1859,2141,2482,1763,4008,4005,2483,1863,267,4,1355,207,1747,2098,375,32,1409,2133,394,1991,326,379,2110,2117,382,1440,48,241,1812,1392,23,2129,1352,2,275,1883,83,1486,258,1848,143,1614,397,1504,91,2739,561,560,2738,1219,4157,4421,1337,268,1864,1799,233,1809,1456,1472,2160,2618,392,1875,273,152,1637,2218,2198,2199,3827,2022,338,1794,228,45,1432,2128,391,3515,3976,229,1795,2681,1685,171,2092,1665,150,1631,2680,2682,3529,941,1698,179,1164,4043,360,2066,2683,1136,912,3470,2000,330,1295,4330,864,3361,325,1468,71,349,2045,964,3578,1540,111,1056,3799,1990,1773,218,1538,110,406,2165,1362,8,120,57,1448,1851,261,5,1356,1574,126,41,1423,3369,868,1365,10,7,1358,4290,1280,1224,4164,1564,187,1711,369,2085,2153,403,80,1482,39,398,2142,124,1571,223,1789,1450,59,342,2029,1701,181,1473,72,1429,44,2037,345,3595,2610,1765,2612,2075,2611,1820,1999,2613,1634,2838,1960,310,165,1670,1466,69,2081,367,230,1910,1434,2839,1385,2614,1873,377,2101,2840,640,468,2417,1963,2017,1379,18,1964,1681,78,1481,2744,287,1246,4214,352,2049,1704,184,1612,141,97,164,1666,1975,318,243,1817,1606,136,1119,3927,2416,182,1703,399,2143,2102,2743,156,1647,2615,1901,2619,2067,2620,2621,2043,3925,3758,3945,3939,2616,2617,2689,533,532,2688,2687,531,2115,381,4204,1241,2187,2181,2195,2193,2182,2184,2183,3707,3831,2696,3060,731,2691,534,2690,1659,1677,3984,2224,177,1694,2374,2400,2375,2399,1492,1718,1958,1496,2203,2216,1452,3378,4051,4215,1247,1035,3752,3076,737,3075,736,659,3171,779,774,3159,2881,1516,914,654,2902,1318,4386,1316,4379,4077,3252,2197
877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
